2024-11-29 00:17:10.135 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-11-29 00:17:10.149 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2024-11-29 00:17:10.152 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-11-29 00:17:10.183 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2024-11-29 00:17:11.349 [main] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [LOWER]; that will likely lead to problems in schema update and validation if using quoted identifiers
2024-11-29 00:17:11.369 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(12, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@51a6cc2a) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@10fda3d0)
2024-11-29 00:17:11.369 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(-9, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@2123064f) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@4f6b687e)
2024-11-29 00:17:11.370 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(-3, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@28cb3a25) replaced previous registration(org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@5555ffcf)
2024-11-29 00:17:11.370 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(4003, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@6cfd9a54) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@78c1372d)
2024-11-29 00:17:11.370 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(4001, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@9aa2002) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@73fb1d7f)
2024-11-29 00:17:11.370 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(4002, org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@73d4066e) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@25d2f66)
2024-11-29 00:17:11.370 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(2004, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@5a2fa51f) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@71945bc0)
2024-11-29 00:17:11.371 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(2005, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@22a0d4ea) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@49ede9c7)
2024-11-29 00:17:11.371 [main] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(2011, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@6ecdbab8) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@3dd4a6fa)
2024-11-29 00:17:11.372 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(NCharTypeDescriptor) replaced previous registration(CharTypeDescriptor)
2024-11-29 00:17:11.372 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(NVarcharTypeDescriptor) replaced previous registration(VarcharTypeDescriptor)
2024-11-29 00:17:11.373 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(LongNVarcharTypeDescriptor) replaced previous registration(LongVarcharTypeDescriptor)
2024-11-29 00:17:11.377 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(NClobTypeDescriptor(DEFAULT)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2024-11-29 00:17:11.377 [main] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(2005, ClobTypeDescriptor(STREAM_BINDING)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2024-11-29 00:17:11.382 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration null -> org.hibernate.type.NullType@2ba5aa7a
2024-11-29 00:17:11.382 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Type registration key [null] overrode previous entry : `org.hibernate.type.NullType@4d7e7435`
2024-11-29 00:17:11.386 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@1(java.time.OffsetDateTime,93)
2024-11-29 00:17:11.386 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetDateTime -> basicType@1(java.time.OffsetDateTime,93)
2024-11-29 00:17:11.386 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> basicType@1(java.time.OffsetDateTime,93)
2024-11-29 00:17:11.386 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@2(java.time.ZonedDateTime,93)
2024-11-29 00:17:11.387 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZonedDateTime -> basicType@2(java.time.ZonedDateTime,93)
2024-11-29 00:17:11.387 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> basicType@2(java.time.ZonedDateTime,93)
2024-11-29 00:17:11.389 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@743e66f7] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@109a2025]
2024-11-29 00:17:11.433 [main] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2024-11-29 00:17:11.461 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: models.Liga
2024-11-29 00:17:11.467 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2024-11-29 00:17:11.473 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Liga
2024-11-29 00:17:11.481 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity models.Liga on table Liga
2024-11-29 00:17:11.503 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=id_liga, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.506 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [models.Liga] is safe
2024-11-29 00:17:11.506 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : models.Liga
2024-11-29 00:17:11.506 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idLiga with lazy=false
2024-11-29 00:17:11.511 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Liga:idLiga]
2024-11-29 00:17:11.517 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for idLiga
2024-11-29 00:17:11.520 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Liga.id_liga
2024-11-29 00:17:11.521 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idLiga
2024-11-29 00:17:11.525 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(id_liga)]), idLiga, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2024-11-29 00:17:11.527 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='liga_id', referencedColumn='id_liga', mappedBy=''}
2024-11-29 00:17:11.530 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=arbitros, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.546 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=arbitros_ORDER, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.552 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=element, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.554 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=arbitros_KEY, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.555 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='arbitros_KEY', referencedColumn='null', mappedBy='null'}
2024-11-29 00:17:11.556 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2024-11-29 00:17:11.556 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2024-11-29 00:17:11.559 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: models.Liga.arbitros
2024-11-29 00:17:11.561 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property arbitros
2024-11-29 00:17:11.562 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='liga'}
2024-11-29 00:17:11.562 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=equipos, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.562 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=equipos_ORDER, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.562 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=element, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.562 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=equipos_KEY, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.562 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='equipos_KEY', referencedColumn='null', mappedBy='null'}
2024-11-29 00:17:11.562 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='liga'}
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='liga'}
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: models.Liga.equipos
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property equipos
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=nivel, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nivel with lazy=false
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Liga:nivel]
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nivel
2024-11-29 00:17:11.563 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Liga.nivel
2024-11-29 00:17:11.564 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nivel
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Liga:nombre]
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nombre
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Liga.nombre
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Liga), mappingColumn=pais, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property pais with lazy=false
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Liga:pais]
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for pais
2024-11-29 00:17:11.565 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Liga.pais
2024-11-29 00:17:11.566 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property pais
2024-11-29 00:17:11.571 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: models.Equipo
2024-11-29 00:17:11.571 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2024-11-29 00:17:11.571 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Equipo
2024-11-29 00:17:11.571 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity models.Equipo on table Equipo
2024-11-29 00:17:11.573 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Equipo), mappingColumn=id_equipo, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.573 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [models.Equipo] is safe
2024-11-29 00:17:11.573 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : models.Equipo
2024-11-29 00:17:11.573 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idEquipo with lazy=false
2024-11-29 00:17:11.573 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Equipo:idEquipo]
2024-11-29 00:17:11.573 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for idEquipo
2024-11-29 00:17:11.573 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Equipo.id_equipo
2024-11-29 00:17:11.574 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idEquipo
2024-11-29 00:17:11.574 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(id_equipo)]), idEquipo, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2024-11-29 00:17:11.574 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Equipo), mappingColumn=fundacion, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.574 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fundacion with lazy=false
2024-11-29 00:17:11.575 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Equipo:fundacion]
2024-11-29 00:17:11.575 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for fundacion
2024-11-29 00:17:11.575 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Equipo.fundacion
2024-11-29 00:17:11.575 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fundacion
2024-11-29 00:17:11.575 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
2024-11-29 00:17:11.575 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Equipo), mappingColumn=liga, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.579 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property liga
2024-11-29 00:17:11.579 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(Equipo), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2024-11-29 00:17:11.579 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2024-11-29 00:17:11.579 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [models.Equipo:nombre]
2024-11-29 00:17:11.579 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nombre
2024-11-29 00:17:11.579 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: Equipo.nombre
2024-11-29 00:17:11.579 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2024-11-29 00:17:11.580 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: models.Jugador
2024-11-29 00:17:11.580 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
